review_id,user_id,business_id,stars,useful,funny,cool,text,date,long_review_word_count,long_review_char_count,repetition_score
4QEQKTKV21hFIGMjnSe_xA,4iMvusVE29IkArFGQrp1nQ,K7KHmHzxNwzqiijSJeKe_A,4,1,0,0,"We went yesterday, and found that dining in was reopen. I saw the larger groups dining outside, while the smaller groups able to dine in. The lack of tables and open space inside combined with the dimmed lights gave a feel of privateness for a nice date. The server was nice, and showed just enough attention not to be too interactive for our dining experience. Sanitizer was available on each table. We came in at 9:30 on a Sunday morning and were able to walk right in, but after we left there was a long line. At the time we walked in, all dining outside spots were packed. We wanted to order the Eggs Benedict dish over a toasted baguette slice with hollandaise sauce smothered over, but that dish was no longer available to order (I forgot the dish's name). Instead, we got petite steak and beef brisket huervos ranchero. The petite steak had a mix of tender steak slices mixed with potato hashes and peppers. The potato hash were just the right mini bite size (even a dainty biter won't feel the need to break it into pieces) with a nice crunch and seasoning. I'm not a fan of potato hash, but even I ate quite a bit. Covered over the mix were two glosseming sunny side up eggs and a hefty amount of the restaurant's special sauce. Fruits are served as well to change up the taste as the dish can be a bit heavy for one person. There were also two toasted baguette slices perfect for soaking up the sauce. The portion size feels like 1.5 persons if that makes sense heh. I had one bite of the beef brisket huervos ranchero. The quesadilla like feel from that slice was nice, as the slight crunch with the delicious brisket and slight tangy sauce on top worked well. If you like quesadillas filled with brisket instead of cheese, this is perfect. I agree the portion size would be able to serve for two people; especially with load of potato hash located in the center underneath the two sunny side up eggs. I'm excited to one day try out what else this place has to offer. Price point averages between $15-20 for the brunch dishes.",2021-01-18 19:14:49,419,2037,
JsNwcYIjOQyOhMTmVIzeRA,1HQ3yuhqVJPqjCz1P6fDeA,-fK9wuD1tw9TPDta91WgTA,5,8,1,7,"I have been following this place on Instagram and had to finally stop by because the owner April is an absolute doll! Talk about a great atmosphere....you are immediately greeted with a ""GOOD MORNING!"" from the staff when you enter and you are treated like a friend! The menu is small but the prices are fantastic for the portion size. April and her girls whip up some amazing breakfast food (or brunch if you stop by before she closes at noon). Recently she started offering fish or shrimp and grits (and it's only $8.50!). I ordered the 2 egg breakfast with bacon and cheesy grits which was only $8.25 with the cheese upgrade. I also grabbed an orange creamsicle Kool-Aid for $2.75. Holy crap, I don't know what that girl puts in her Kool-Aid but it was PHENOMENAL! The whole meal was ridiculously filling and she does not skimp on anything. Fluffy eggs, crispy bacon and cheese grits that would make your grandma proud. I need to go back here ASAP and try the shrimp & grits.

Girl & a Grill has plenty of parking and picnic tables outside. There isn't seating inside right now and it's a counter order system. They whip up that food fast too! I honestly wasn't expecting much out of simple breakfast food, but it is ANYTHING except simple! Add to that a happy and super friendly crew of awesome women and you've got the perfect quick service breakfast spot. GO! And follow their Instagram because you can get updates on menu items, changes in open times and the glowing smile of April!",2021-01-30 23:29:26,309,1489,
PtsSIV9igKUe9bNVzNyT1w,onQsolCnpHwtOZCIuI91vQ,5lvHhLX7-8Mg7Jg3efhwjw,5,16,1,8,"I'll jump on the bandwagon. Ordered food to go the other night after reading the reviews. I ordered, the Burrata ($5.95), the Spaghetti Vincenzo (Shrimp cappers in a cognac pink sauce for $14.95), the Ravioli of the Day ($16.95) today it was the saffron with ricotta, then both desserts Cannoli ($2.45) and the Tiramisu $4.95. We were going to get the lasagna to go, to cook the following night, but they didn't have it available that day.

When I got to the restaurant, they have the tables spaces around the edges of the walls, and there were two tables taken. The restaurant is clean, and has updated check out system with the digital pad. There is a cold case by the register with take out containers of to go pasta and sauces. The portion size I saw for one of the pasta dishes looked huge! There were 4 or 5 employees, which actually surprised me, but i took it as a good sign. Dishwasher, I think a chef or two in what I am assuming is training, and I think the famous Paulo, as well as another older looking chef. There was a bit of confusion with my order, one of the items got messed up so I did have to wait a tiny bit longer than normal, but overall, everyone was super nice, and I didn't mind waiting. 

We dug in when we got home, the pasta come with portions of delicious finely crumbled cheese and little rolls of sliced bread. My husband annihilated the raviolis, i got a half of one, and they were indeed tasty, and decadent. My shrimp pasta was hearty and filling and the flavor was something I've never personally tasted, a little sweet, a little tangy, slight creaminess, the tomato was not overpowering at all. I really enjoyed the  taste profile, different than anything I've been exposed to as far as italian goes. Also my pasta was perfect, I was hoping the chef would account for the travel time, and I wouldn't have soft pasta and it was perfectly aldente. 

The burrata was so damn fresh and light. The tomato had flavor imparted on it from the olive oil, seasoning and pesto, and the burrata itself was creamy, light, and barely tangy. A really nice addition to the pasta. 

The cannoli also was filling and hearty, a single one is a lot! I think we both preferred the tiramisu though just barely. Not heavy, light and creamy. 

Overall, we really enjoyed the meal, my husband also gave it 5 stars, and we both want to try other sauces, especially the lasagna or the Bolognese sauce! 

Great addition to the food scene, I hope that by having this simple yet expertly done menu, that they stay alive. It is a good model for to go right now, the food doesn't suffer at all, and once covid ends, can't wait to dine in. Also the to go packaging looks to be sustainable friendly. A lot of is is recyclable or paper, another plus!",2021-01-06 18:14:59,600,2753,
lFjmzlRj3ro-uaG-yh6Itw,ZxLIStDW7z46ko5Gw0U9qw,QHWYlmVbLC3K6eglWoHVvA,3,2,0,1,"Was super excited to visit this restaurant as it is a trademark south tampa spot and often featured on Instagram and whatnot, unfortunately it didn't live up to my hopes :(

We went on a Friday evening at 7 pm and we're able to be seated right away. Tables were decently spread out which is appreciated. Staff wearing masks was hit or miss, I saw a few male waiters who wore masks only covering their mouth which I feel like should be discussed with staff as it is such an easy fix. If it slips down, fine, but these servers did purposefully pull it down that way to leave out their nose. The vibe is trendy, it could get a bit loud for those who are sensitive to that or prefer a quieter place for talking. There were a variety of sports on tv. 

Our waiter got us started with water quick but seemed to forget about our beer. He was seen going up and down the stairs...I'm not sure if he had tables in both places (which doesn't make much sense to me) but if so, can't blame him for forgetting some things! We had to ask for the beer after our food arrived despite it getting ordered in the beginning of our visit. 

Now to the most important part...the food! It is certainly Instagram worthy, as we watched people's orders go by we were very excited for ours to arrive. We ordered the Darth's Burger and Barry C's Stuffed Meatloaf. Both looked amazing when they arrived. The burger was decent but nothing to write home about, the bun and carrot ketchup make it a bit unique. The chips though were extremely disappointing. I'm not sure if they were supposed to be like this, but they were extremely soggy and felt like they had been sitting out for awhile. The sauce was concentrated on one group of chips and the rest were greasy soggy fried potato slices. (As a potato lover it made me so sad  definitely wish there was a fries or other option). Maybe we just had an off day for the chips? But I did notice that a lot of plates had chips left on them at empty tables. The meatloaf was stuffed with Mac and cheese and on a bed of mashed potatoes and peas. The Mac and cheese was ok but nothing special, it said it was bacon jalapeño but if those flavors were there they didn't come through. The meatloaf, mashed potatoes, and peas and little onions were good. 

Overall, I would maybe give this place another chance if friends wanted to go but I wouldn't suggest it. I would still like to try their brunch. I'm hoping it was just an off day and do like to give restaurants the benefit of the doubt in these crazy times.",2021-01-09 01:57:25,536,2522,
rZF-mCg1TM3DoGUFefSk0A,f9vxxw-LvNTw7vyKU3tIsg,2j_DISg7fi2FCr5B2Xz9fg,4,4,1,2,"Milan! Milan is the reason Savor gets 4 stars instead of 3.

I arrived at our reservation time but was told I couldn't be seated until my entire party arrived. I found that odd, it's a pandemic why have guests standing around when there are tables available. The confirmed reservation email didn't state that either. If I would've known this, I would've stayed in my car until my friend had arrived.

Both parties are present time to be seated. The hostess again was a fail. Seat option 1 was right in front of the door, boooo! It's cold out, there's a draft, and there are plenty of open tables further back. Option 2 was right next to option one, I thought she was joking. Option 3 still wasn't what we requested but I was tired of playing her game. Once we were seated, coats off and looking at a menu she returned to say ""I see you requested a booth in your reservation, do you still want that?"" Yes, thank you.

Savor was making me sour before I even tasted any food..then comes Milan our server. He asked if we've dined there before, nope, then proceeded to explain the concept of the restaurant and menu. He answered all of our questions with confidence. I always appreciate when a server knows the menu and freely shares their opinion on menu items. He was exceptional and made me feel like I was speaking with a friend. We smiled, laughed, and felt welcomed. Throughout the experience he was attentive and never had us asking him for anything, was on it on refills, to go containers, dessert menu, etc.

Hostess - needs work
Server - perfection 

The food; all over the board but worth a return
- Spinach baguette; favorite item. If you're a spinach lover, you'll probably enjoy this. The bread has a crisp crust and a chewy airy center. Spinach topping is cheesy and flavorful. The accompanying sauce, spicy goodness
- Crab baguette; disappointing. I should've asked if it was real crab. I don't like imitation crab meat, the baguette is loaded with this stuff
- Wings; my friend ordered lemon garlic wings. She really enjoyed them
- The works pizza; delicious! The red pepper sweetness helps to break up the fattiness of the cheese, pepperoni, and sausage. 

Back to the hostess. Throughout our dining experience we noticed multiple tables seated to be shocked (not really, irritated yes) that people later joined their table. Even the group of three seated next to us had a fourth show up a few minutes later. Hmmm, do the rules change as the night progresses.

Despite the hostess Savor is worth a return. There are several more items on the menu I'm looking forward to trying especially the butter cake and truffle fries. There was also a manager going around checking on patrons, she was nice as well.",2021-01-30 16:32:32,569,2716,
daARZpugWHxa1Dtl0-TGBw,YCYj6I1O-hmTgJAokjvddw,flwTygbGjAB-0KGrdYIB_A,1,0,0,0,"the only reason why I gave this establishment one star is because I had to not because I wanted to. 

First off, we're in a global pandemic and I'm usually not one of those people who freak out about this type of stuff...but let's face it were in a fucking global pandemic. Walking into the rental car station I was astonished that every single rental car company WAS CLOSED except for two. I wasn't that upset at this point I was just trying to get the car and leave. when I walked into the line i overhear a customer who was arguing with a worker (later found out to be the manager). Not only was this ""manager"" arguing with a customer he was not fucking wearing a mask. It was just dangling on his chin like a piece of jewelry. He told the lady that he couldn't help her and that she had to wait untill he helped the rest of the customers. Whom he actually never fucking helped. I am traveling with my sister so we both walked up to the counter staying an extra 6 feet away from this guy since he still was not wearing a mask. I understand people don't like wearing masks and I'm included in that... but if your working with the general public you should wear one....you don't know where people have been. People are fucking careless.. anyways He basically told us that they didn't have any cars left even though the thrifty's website said they did. We asked him about that and he said ""it just says that...doesn't mean we have any cars"" also saying ""We double book"". Throughout the 5 mins of us being in this conversation this ""manager"" was cutting us off and talking into his radio to other workers complaining about the customer he had prior. STILL NOT WEARING A MASK!!! Do I need to say more?? Fucking terrible. Never again.",2021-01-09 05:00:04,373,1731,
-qDgpRSp0X2ApsSPLvMu5w,M1fk_IYOyZBKIw6ov8Q9hg,eiStH9DM4qGRlZDZrn3__Q,5,5,2,3,"Mmmm-mmm!  Really good 'que 'n stuff. This take out joint in St. Ann does some tasty goodness and inventive dishes!  The menu has such a broad variety by including fried rice dishes and seafood, that I had trouble deciding.  So I just ordered a whole mess of stuff for the family, expecting some leftovers.  However, I ate so much that there really weren't any leftovers - and my belly hurt from stuffing so much in it.

The restaurant is very easily accessible, right on St. Charles Rock Road at the end of a small strip center that you can also access from the Ashby Road intersecting there.  Place was spotless inside, and covid precautions & signs were everywhere.  Glad to see them being serious about it.  The lady taking my order (Monica?) was extremely nice.  She was busy, but made me feel like I was important to them too, with her attentiveness and kind & friendly manner.

Lobster fried rice - generous enough to really taste the (tender) lobster.  A little less lobster as I worked my way down the box, though - sneaky - but really savory.  I love that they make the good St. Louis soy/dark fried rice.  That anemic stuff like you get at Panda Express is just sad.

BBLT (beef bacon LT) - don't think I've had beef bacon before.  I like it.  This was a tasty change from pork bacon, adding to what is a fairly standard type of sandwich.  That garlic mayo also helped punch it up.

Spinning chicken fries - nice surprise!  And pretty rich, too.  Thankfully those fries help cut the richness of that dip and cheese.  Great decision to go with thigh meat for the smoked chicken, in my opinion.  It stayed tender and juicy, and soaked up flavor.  Much better than a drier, stringier breast might have been.  And the fries hold up to the dip - well spiced and crispy & thick enough so they don't get soggy.

Brisket - just a good smoky, tender pile of beef with a generous crispy edge.

Candied Brussels sprouts - surprised by this.  I was thinking it would be more of a crunchy type of candied. Instead it was well cooked sprouts in a candied sauce.  Hit the spot with not too much sweetness so that it didn't overpower.

Cinnamon baked beans - the one item I was just 'meh' about.  Basically it's simple baked beans in a sweet cinnamon sauce.  I'd have liked for it to have a mix of other spices or condiments included, but perhaps that wouldn't have worked well with the cinnamon?  Might also be my perception, too, since I'm really more of a fan of pit beans.  Now if they made pit beans and added some sweet cinnamon?!?

Smoked wings - these were yummy!  I got some white Russian sauced, and some dry rub.  The white Russian sauce ones were lip smackers with that tasty sauce.  But those dry rub ones made it for me - really well spiced for flavor, not heat, and the smokiness in the wing meat came right on through.

Chipotle potato salad - bummed that they shorted me on my side of chipotle potato salad though. But I know it happens, especially for large orders that are being prepared in a hurry.  And this type of thing has happened to me three or four times during this covid take-out era, from all kinds of places.  I've gotten in the habit of checking bags before I leave, but you can't really do that when you order nine different things.  However, and I give props to the owner for this - I posted pics of all the food on Facebook with just a quick summary that was basically the top paragraph here and a comment about the missing side, with the company tagged for recognition of the delicious pics.  She commented right away with an apology and and offer to make it right.  When I replied back that I appreciated the gesture but it was too far away to be worth my drive, she said she'd write my name down to include that in my next order.

I don't include the above note on the potato salad to be a jerk.  I try to keep my reviews honest, and point out both what was great and what was not so great.  And this turned out to really wind up being a compliment to the owner for her graciousness and taking care of the customers.

Plus, I still gotta give 5 stars overall.  Couldn't knock down my love for their food, or my knowledge that I'll be back to try even more of all those menu choices.",2021-01-30 20:33:28,889,4215,
6UjYMlX4xwNUUBgWoBLz-w,yJpS6v4EtfnU6v19nRoYDg,LUcs_N1k6DYCUUhGWE0vIg,2,2,0,1,"I had an unpleasant experience today. I went to look at Kate Spade hand bags and accessories for a birthday present for my aunt. While wandering around checking things out, I was approached by a sales associate asking how she may help me. I explained I was just looking for something Kate Spade, to which she replied ""Unfortunately I don't have anything for you to buy that is on sale"". I was caught off guard, not sure if she was saying what I felt she was implying. I simply replied ""Oh that's fine, I'm not here for a sale, I'm just looking for a birthday present"". She proceeded to stand there while I looked at some accessories, pointing out cheaper options, until I was hurried to check out. Now, I wasn't necessarily looking for a bag or clutch because I wasn't sure what my aunt has or doesn't have because she loves Kate Spade. This felt like a missed opportunity for her to maybe show me the latest collection or wallets or something. To insinuate that I couldn't afford something is an experience I've never encountered before. I left rationalizing her actions, thinking about how I was dressed casual today, in leggings and a sweater, and maybe I didn't look the most put together... but I shouldn't have been treated that way regardless of how I looked. I wasn't going to say anything later, but as today has gone on, I felt more and more upset about my experience. I don't want anyone to feel the way I did today.",2021-01-23 00:26:11,304,1427,
_nyfnFzhOZsNxww2XkMX1w,XLBQD2lvXQF88DDcldYPSQ,zZ01WQlcpI1_n806WKV3bA,1,1,0,0,"I used to come to Culinary Dropout a lot and have not been back during COVID because of not going out much. I went yesterday with my wife because I saw on their website that they were now filling growlers with beer, something a lot of places do these days. The growler fill prices were affordable, so I figured it would justify a trip there when their prices are generally high and their plates small. We arrived and had the most wonderful server initially. We put our two big growlers on the table and told her we were there to get growlers filled and to have a snack. She acknowledged that the growler fills were happening and a great deal. We each got a beer and ordered a few snacks. The bread and cheese we got was great, but the five dollar plate of brussel sprouts were tasty, but could have fit in my palm, a really poor food cost to price ratio if you ask me. Still, we did not mind the small size only because we were there to get the good deal on growler fills. Before leaving, we told the server what two beers we wanted in the growlers and she happily left to fill them. She quickly returned and told us vaguely that their liquor license designation had changed and they could no longer do growlers to go. Keep in mind, it is on their website and their printed menu that they do growlers. She apologized shortly, but did nothing else. I get that the servers cannot help if something like this happens, but how it is handled is important. There was a manager near our table the whole time who definitely saw the huge growlers on our table, but did not say anything to us. The manager had also obviously not informed staff of the 86-ed growlers from the jump, as they should have done. When this happened, a manager should have been informed and come to our table to, at the least, apologize and tell us the staff had been informed so it would not happen to the next person. I got the feeling they intentionally waited to tell us so we would still order food and drinks. We ended up paying 30 dollars for two beers, four pieces of bread, a small amount of cheese, and an even smaller amount of brussel sprouts. I tipped properly because it is COVID and everyone is struggling, but this was a matter of having good systems in place which I expect from an established Fox restaurant.",2021-01-06 17:00:00,470,2292,
sp94V3tnUyB76mz0ppQ86A,vOVfqbxaD812H5WJYY7XIQ,m6Xjo7nGkjjUXenHm_yciw,1,0,0,0,"Hesitated to write a review and instead called and spoke to Coleman Adler. His response (or whatever it was) prompted this review, which they obviously don't care about. 

I went in to the Canal St store today, and was met by a security guard who had a mask down around his neck... as in, not covering his nose or mouth. He continued to speak to me without putting on his mask, ordering me to sign in while standing very close to me. I asked him to put his own mask on, and he said, ""I just took it off."" Hmm. That makes sense!!

Again, I asked him to put his mask on, as he was standing within two feet of me and speaking directly into my face while inside the store. He mocked me. 

He REFUSED to put his mask on. I left. Called Coleman Adler, who said, ""I'm looking at him right now and he has his mask on."" No apology, nothing. Personally, if my name is on the building, I'd take more stock in who is literally representing MY century-old family business, especially to new customers, some with lots of money to spend. And I know 3/4 of the reviewers on Yelp say they were ""planning to spend a lot of money!"" so I won't go down that road. 

Just go Jack Sutton and ask for Liz. Haha

Point is, retail is struggling across the board. Customer service is more important than ever. And people can shop anywhere they want, regardless of whether they have $100 to spend or (in some cases) $100,000. It's SO much easier to point and click and get free overnight shipping these days. Who wants to deal with a belligerent security guard or a ""family business"" who doesn't value or care to earn new customers.",2021-01-14 00:29:55,363,1604,
KSpHueY5VQqoHSnXcxIdDQ,Dfyn08_DOUmlHMK6H1XLDg,EjG3BCsSGj9jSphYFrd9MA,5,3,0,1,"Went to Beijing House yesterday and ordered this spread. They are having a 50% discount on their crispy roasted lamb shank!  So of course we got two 

I learned my lesson from last time so we purposefully ordered some dishes without spiciness 

We got:
-spicy crispy roasted lamb shank: this is our favorite dish from them! Always so flavorful and delicious! It's definitely spicy but SO addicting!

-salt and pepper roasted lamb shank: we decided to try this too since it's 50% off and we did not regret it! Even though it sounds really basic, the lamb shank has enough flavor on the inside and is just as good as the other one!

-griddle cooked vegetables with lamb, pork chittering, and fish: ok hands down you need to order this dish every single time you go here. Coming from Chicago, this is one dish that we missed the most and couldn't find it anywhere else in the Tampa area. It is so flavorful and has a great balance of ma (numbing) and la (spiciness)! You can customize it anyway you want with your protein as well! I honestly can't wait for this all to be over so that I can eat this dish when I dine in because it will be even better and crispier.

-Tao's Beef burrito (scallion pancake with roasted beef): this dish reminds me of China so much because we would eat this either as breakfast or as a snack. The flavor is right on point!

-House fried rice: out of the dishes, this might be the only one that did not really pack a punch. Don't get me wrong, it still tastes really good by itself, but it pales in comparison when the rest of the dishes are so flavorful. 

-Eggplants with garlic sauce: this one is really good as well! The only down side to this is that there's a lot of oil so just be careful when you are eating this.

-Peach pudding with milk: this drink is always so refreshing after all that food! I've gotten this every single time we go there now!

-Peach iced tea with cream: if you prefer something on the less sweet side, get this. It is really good by itself and their cheese cream foam is pretty amazing as well!",2021-01-07 02:55:14,438,2052,
RPVjt817nm9xKZM4Mu8xwg,mWQu0z9Lqkqs5BFYaN-JAQ,MWAzAdxacgzj2I64jwv57g,1,2,0,0,"We had windows replacements put in throughout our house in August 2018.  As mentioned by other, windows were expensive and sales pitch was extensive.  Overall a good experience though. 
This past weekend my wife pulled open the shade in a now vacant upstairs bedroom to reveal a shattered lower pane of glass.  There was no evidence of the window being struck from the outside (window screen is fully intact), and as mentioned, the room has been vacant for months so no contact from inside either.  That said, the sales pitch touted these windows as shatterproof and able to withstand hurricane force winds, so not sure what could have caused this to happen other than a manufacturing defect on a 2 year old window.

Called Power and received excellent service from one of their representatives.  Reason for the poor rating is the result of this call.  I have to pay a fee to have window pane ordered and replaced, and must wait until JUNE to have the work done!  I was told the delay was based on the manufacturer's schedule.  5 months to have a shattered window replaced?  My payment needed upfront just to order the window? 
 No one from Power to come inspect the damage and infer a cause?  No alternate solution in the interim?  I live in Pennsylvania and it's January. 
 Fingers crossed no further damage occurs while I wait until June for resolution.

If you are selling a premium product at a premium price, I expect premium service in case of an issue.  Not sure where else to turn for a response so I'm posting this review, hoping it helps myself and others in the future.",2021-01-04 17:03:55,309,1581,
StpRkIChNerrL_5CTpqnvg,OdDajy5bPsgB6hp48V8y1g,wNeZKc1VhdwvioiLAgNPMw,3,2,0,0,"I would first like to say that this rating is based only on how I feel about the menu for this location. The quality and service at Bento is always tops - five stars. I have been going to Bento restaurants (in Orlando and Gainesville) for years now so I was super excited for this Tampa location. The restaurant inside is very clean, and spacious. I had no problem dining-in, I was safely distant from other tables. They also have hand-sanitizers installed for you to use and they are following all safety Covid protocols. 

When it comes to their menu, it kind of looks overwhelming at first, because there are so many options for how you want your bento box, rice bowl, poke bowl, or sushi combo box. Once you get through the menu though, you will realize it's quite easy to order what you want and the staff are more than willing to help with any questions you have. The Tampa location menu offers a lot, BUT I AM TRULY SAD about this one item that is missing from the Tampa menu. It is available at other Bento locations and I always order it when I eat at Bento. The item I'm talking about is the SZECHUAN NOODLE SOUP - soy braised brisket, bok choy, scallion with ramen noodles. I even checked on Bento's official website to see if they still have this item on their menu, and they do! It's available in Orlando and other locations in FL, but not Tampa. 

Since I was bummed out about this item not being served at this Tampa location, it kind of dampened my mood to want to eat here. Also, I brought my mom with me to eat here for the first time and raved about how she would love the Szechuan Noodle Soup dish ( my fault for assuming this was offered at the Tampa location and not checking the menu beforehand) But not all hope was lost! They have the Spicy Donburi bowl (tuna or salmon, avocado, masago,cucumber, wakame, spicy mayo) on this Tampa menu which is one of my favorites at Bento. Also, I tried something that I've never gotten before - the Garlic Broccoli Beef Bento Box which was pretty good but I would like to try a different option next time. Honestly, the Szechuan Noodle Soup is my ultimate go-to favorite and since this Tampa location doesn't have it on their menu, I will continue to support Bento at the locations that I am used to going to in Orlando and Gainesville.",2021-01-05 00:18:14,480,2297,
Oa-84UGetq_aGWnK-a-6Bg,i8OUEZ7WD9aBTWsuZeKo3A,9xndvdKagPMWyLxDq2yDUw,4,2,0,0,"I love the vegan food here. I can get vegetarian and vegan faux ""meat"" dishes that taste like the real thing and have tons of fresh vegetables. They have a massive selection. Quality is really good considering it's not just vegan it's vegan replicating what you love about meat. That is incredibly hard to do. Portion size is generous, the people who work there are really nice, restaurant is super clean with good social distancing set up. The food is fresh and healthy but has that a little suggestion of indulgence that makes you feel like you're having a cheat day meal when really it's like 4 kinds of vegetables and tofu chicken. That makes it a winner in my book. 
The only downside is this: they don't know to handle carry-out orders in an effective way. You can spend half an hour waiting for your food sometimes because they are so disorganized (this part is specific to covid times btw-- I have never dined in there). I am not going to get into details about the nightmare that was ordering for three people from there on New Year's Eve (which may end up being the last time I eat there in a while). I will say that they need to hire someone to help process orders because having my food sit and get cold while they run around discombobulated and disorganized is  getting old. I mean I still go there. The food is amazing. But they seem to have no one working register or bringing up orders: it's a ""whichever employee is closest to the door"" situation. Or at least it seems that way. As I said, the food is good enough to make it worth it, but don't expect to get your order in a timely fashion. If you're ok with that, you'll love it.",2021-01-24 16:51:17,351,1647,
NjJxsOJVDQzmXqOHdErf4g,LrJSXC4hO4sV2hj4A5W56Q,Njfo1N6OKpCsoBGbDiJvsg,1,1,0,0,"I will NEVER ever live at this place again. I have lived at Radius for the past 3 years and the property has gone downhill ever since I moved in. I do digress, the staff that works at the office are phenomenal and super nice, however the property does not live up to the standards that they promise. Let's start shall we. 

First of all, the maintenance sucks! For instance, every time something breaks in these apartments which is often, maintenance takes forever to come and fix it. The apartments were built in the 80's and they ""remodeled"" them to look more modern however it is a bunch of ""quick fixes"" and it breaks down due to the lack of upkeep from maintenance. For example, the drawers keep getting off their tracks and are unable to open/close and maintenance just puts it back on the tracks and then it breaks again the next time you open it. 

Second of all, there are BUGS everywhere, and YOU pay a Pest Control fee every month that honestly goes into the management's pockets. I have had a history of ANTS, ROACHES, SILVERFISH, and a constant DRAIN FLY problem ever since I lived at Radius Palms. I think the drain flies come from not having a GARBAGE DISPOSAL IN THE KITCHEN. Pest control has come to my place many times to fix it, however it is constant due to the plumbing and the lack of upkeep at the property. 

Third of all, You also pay for a ""At-Door Pick up Trash Fee"" for valet trash service, however they do NOT COME TO PICK IT UP. Yes, I said that right. You pay money for them to not do their job. Trash accumulates, and yet again causes bugs. Their policy is they cannot file a complaint unless the trash guy doesn't come 2 days in a row, however, they still do not file a complaint. It is ABSOLUTELY RIDICULOUS. 

I will never renew my lease at a RADCO managed property ever again and hopefully before you sign a lease here you look at the neighbors that live here, you look at your exact apartment, and you know what you are paying for because these apartments are highly expensive for what you actually receive.",2021-01-18 18:13:09,428,2044,
Sp4KlfOG4cRvVVy5WcKRXg,4vLVAkOL7jV_pP4dEIaTjQ,B5Vh5dkky4N0y7Vc3yNviQ,5,0,0,0,"Let me start off by saying I WAS a huge starbucks fan, but after 5 years of them being rude, getting dozens and dozens of orders wrong and then acting like I was a burden when I asked them to fix it was really making me not want to go back and I would go 4 to 5 times a week! I always went.to the same starbucks ordered the same thing pretty much everytime, not once in 5 years did they greet me as a returning customer or even remember me, one time I went and I asked for 2 extra pumps of strawberry puree in my Frappuccino, the barista handed me my drink and it was over half full with just strawberry puree and he thought it was so funny...  I always took my poodle with me and she looked forward to getting pupachinos but they acted like it was a huge burden to get her one so I started ordering her a cake pop so I didn't have to ask them for one.. if they messed up your order it was best to just be happy and move on because they treat you like garbage. Well I finally got fed up with it.. I decided to try Dutch bros and even though I have to drive way further its so worth it, my 2nd time there they remembered me, they gave my dog her pupachino with delight, they carried on a conversation with me, they were so friendly, I wasn't afraid to ask for anything and guess what, my order was perfect.. I will never ever step foot in a starbucks again or go through their drive through, ill be donating my starbucks card that has a big balance on it to someone who hasn't learned their lesson on starbucks yet... GO TO DUTCH BROS you'll love it!",2021-01-18 21:19:56,334,1549,
5pFO6eTauIzRHt4OPs8_9g,wXd3tk81QtsXBvpE4dkaAw,QjHbT3Tl_ItcKN5XtDYFQA,4,1,0,2,"****The Store****

I like this Home Depot (HD). The managers at this store are wonderful, and most of the staff are on point.  I would give this store 3.5 stars if I could because of the bad experience I had when I purchased my washer and dryer.  Additionally, I've had one interaction with an associate that was subpar, but maybe she was having a bad day.  Other than that, the store's stock is ordinarily decent despite it being a busy location.  Parking is ok, but the stalls are short, making parking a more extended truck more difficult.

****Washer and Dryer purchase experience****

I bought a washer and dryer a little while ago, and the experience itself would've caused me to give the store a 1-star rating; luckily, the store manager, assistant store manager, and sales associate helped make it right.

I found out that HD contracts its inventory to a third-party company that supplies the actual unit(s).  This HD's third party supplier is Ralph's Appliances. 

- Bottom Line: this means you're not genuinely buying your appliance from HD; they're simply the middle man.  Don't expect to talk out with your appliance unless you intend to purchase the floor model.

- 1st delivery attempt: the delivery agents from Ralph's were late by 20mins. After the W/D was set up, the dryer wouldn't function properly.  Delivery agents took the defective unit back. I had to wait one week until Ralph's could deliver a new unit.

- 2nd delivery attempt: I received a delivery confirmation phone call from Ralph's 24hrs prior; everything was set for a 7 am delivery the next day.  On the morning of delivery, I received a phone call at 6:59 am from Ralph's stating they'll be unable to deliver because of damage to the unit. The next available delivery date wasn't for two and a half more weeks!  

I called and spoke with HD, and initially, the store employee who answered the phone told me that a loaner dryer was unavailable.  Luckily, I got in touch with the store manager Lisa who arranged a loaner for me that was brand new.

- 3rd delivery: I received the dryer on time and no issues!  I was excited to receive the unit because it took nearly a month.  

Lisa and the assistant store manager, James, were excellent and turned this negative experience around from HD.  It's a shame that HD contracts their inventory out, but they're not the only company that does it; Lowe's does too.",2021-01-01 01:57:38,504,2389,
